ds,y
1713606351.1438634,2962
1713606351.1503282,2962
1713606351.1560538,66
1713606351.1561532,66
1713606351.1563292,66
1713606351.156583,2962
1713606351.1644194,2962
1713606351.1687756,66
1713606351.1690392,2962
1713606351.1724045,66
1713606351.1786497,2962
1713606351.1812305,66
1713606351.1814942,2962
1713606351.1892972,66
1713606351.1925871,2962
1713606351.1936865,66
1713606351.1939497,2962
1713606351.206142,66
1713606351.2061799,66
1713606351.2064052,2962
1713606351.2066681,1514
1713606351.2137144,2962
1713606351.2185946,66
1713606351.2230752,66
1713606351.2230794,2962
1713606351.2278016,2962
1713606351.231051,66
1713606351.2399688,66
1713606351.2399733,2962
1713606351.2418852,2962
1713606351.2457252,66
1713606351.2559757,2962
1713606351.2568595,1514
1713606351.2568622,2962
1713606351.2620015,66
1713606351.268709,66
1713606351.27006,2962
1713606351.2703133,66
1713606351.2758732,66
1713606351.2758796,2962
1713606351.2841468,2962
1713606351.2853796,66
1713606351.2906384,66
1713606351.298236,2962
1713606351.29909,2962
1713606351.3040514,66
1713606351.304844,66
1713606351.3123224,1514
1713606351.313805,66
1713606351.3159766,66
1713606351.315981,2962
1713606351.3193607,2962
1713606351.321734,66
1713606351.332885,66
1713606351.3328915,2962
1713606351.3334446,2962
1713606351.3386467,66
1713606351.3475378,2962
1713606351.3487725,66
1713606351.3497536,2962
1713606351.3533542,66
1713606351.3620682,2962
1713606351.3643165,66
1713606351.3666468,2962
1713606351.3678794,66
1713606351.3760638,2962
1713606351.3760808,66
1713606351.3835402,66
1713606351.3835459,1514
1713606351.3835478,2962
1713606351.3901472,2962
1713606351.3953962,66
1713606351.4004285,66
1713606351.4004333,2962
1713606351.4045267,2962
1713606351.4078512,66
1713606351.4174328,66
1713606351.418919,1514
1713606351.4259586,2962
1713606351.4281445,66
1713606351.4317806,66
1713606351.4317884,2962
1713606351.4403574,2962
1713606351.441856,66
1713606351.4426515,2962
1713606351.4461725,66
1713606351.45475,2962
1713606351.4581242,66
1713606351.4595392,2962
1713606351.4606152,66
1713606351.469143,2266
1713606351.4692543,66
1713606351.477166,66
1713606351.4771738,2962
1713606351.4940512,66
1713606351.4940584,2962
1713606351.5109632,66
1713606351.5109708,1514
1713606351.510973,2962
1713606351.5278342,66
1713606351.5278409,2962
1713606351.553324,66
