timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1699463191.375985,1,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,-1,-1,1,109000000,20,100,0,91,137592,91.0,8.34862385321101e-07,137592.0,0.0012623119266055047,0
1699463191.377922,5,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,11,173000000,20,100,0,381332,25167912,34666.545454545456,0.0022042312138728323,2287992.0,0.14547926011560694,0
1699463191.377922,5,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,-1,-1,11,178000000,20,100,0,1174255,62668181918,106750.45454545454,0.006596938202247191,5697107447.090909,352.068437741573,0
1699463191.377922,5,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,-1,-1,1,110000000,20,100,0,91,137592,91.0,8.272727272727273e-07,137592.0,0.0012508363636363636,0
1699463191.379529,6,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,11,175000000,20,100,0,381332,25167912,34666.545454545456,0.00217904,2287992.0,0.14381664,0
1699463191.379529,6,10.0.0.16505010.0.0.18538301,10.0.0.16,5050,10.0.0.18,53830,1,0,0,11,188000000,20,100,0,10,980,0.9090909090909091,5.319148936170213e-08,89.0909090909091,5.2127659574468086e-06,0
1699463191.379529,6,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,0,0,11,181000000,20,100,0,1174255,62668181918,106750.45454545454,0.006487596685082873,5697107447.090909,346.23304927071825,0
1699463191.379529,6,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,0,1,112000000,20,100,0,91,137592,91.0,8.125e-07,137592.0,0.0012285,0
1699463191.379529,6,10.0.0.184547610.0.0.1650511,10.0.0.18,45476,10.0.0.16,5051,1,0,8,11,189000000,20,100,0,10,980,0.9090909090909091,5.291005291005291e-08,89.0909090909091,5.185185185185185e-06,0
1699463201.354414,6,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,21,174000000,20,100,0,381332,25167912,18158.666666666668,0.0021915632183908047,1198472.0,0.1446431724137931,0
1699463201.354414,6,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,1,7000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.354414,6,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,0,994000000,20,100,0,0,0,0,0,0,0,0
1699463201.354414,6,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,1,61000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.354414,6,10.0.0.16505110.0.0.18454761,10.0.0.16,5051,10.0.0.18,45476,1,0,0,21,187000000,20,100,0,20,1960,0.9523809523809523,1.0695187165775401e-07,93.33333333333333,1.0481283422459892e-05,0
1699463201.354414,6,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,0,0,21,180000000,20,100,0,1174255,62668181918,55916.90476190476,0.006523638888888889,2984199138.952381,348.1565662111111,0
1699463201.354414,6,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,0,1,20000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.354414,6,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,0,1,3000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.354414,6,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,0,11,111000000,20,100,0,891,1347192,81.0,8.027027027027027e-06,122472.0,0.012136864864864864,0
1699463201.354414,6,10.0.0.184547610.0.0.1650511,10.0.0.18,45476,10.0.0.16,5051,1,0,8,21,188000000,20,100,0,20,1960,0.9523809523809523,1.0638297872340426e-07,93.33333333333333,1.0425531914893617e-05,0
1699463201.35611,2,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,21,176000000,20,100,0,381332,25167912,18158.666666666668,0.002166659090909091,1198472.0,0.1429995,0
1699463201.35611,2,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,1,11000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.35611,2,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,0,997000000,20,100,0,0,0,0,0,0,0,0
1699463201.35611,2,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,1,66000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.35611,2,10.0.0.10505110.0.0.3454761,10.0.0.10,5051,10.0.0.3,45476,1,0,0,0,983000000,20,100,0,0,0,0,0,0,0,0
1699463201.35611,2,10.0.0.11505110.0.0.5454761,10.0.0.11,5051,10.0.0.5,45476,1,0,8,41,415000000,20,100,0,41,3994,1.0,9.879518072289157e-08,97.41463414634147,9.62409638554217e-06,0
1699463201.35611,2,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,0,8,21,172000000,20,100,0,1174260,62668182248,55917.142857142855,0.006827093023255814,2984199154.6666665,364.3498967906977,0
1699463201.35611,2,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,8,1,14000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.35611,2,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,8,0,999000000,20,100,0,0,0,0,0,0,0,0
1699463201.35611,2,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,8,11,109000000,20,100,0,891,1347192,81.0,8.174311926605505e-06,122472.0,0.012359559633027524,0
1699463201.35611,2,10.0.0.34547610.0.0.1050511,10.0.0.3,45476,10.0.0.10,5051,1,0,8,0,986000000,20,100,0,0,0,0,0,0,0,0
1699463201.35611,2,10.0.0.54547610.0.0.1150511,10.0.0.5,45476,10.0.0.11,5051,1,0,0,41,413000000,20,100,0,40,3920,0.975609756097561,9.685230024213075e-08,95.60975609756098,9.491525423728814e-06,0
1699463201.356908,4,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,21,175000000,20,100,0,381332,25167912,18158.666666666668,0.00217904,1198472.0,0.14381664,0
1699463201.356908,4,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,1,9000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.356908,4,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,0,996000000,20,100,0,0,0,0,0,0,0,0
1699463201.356908,4,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,1,63000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.356908,4,10.0.0.10505110.0.0.3454761,10.0.0.10,5051,10.0.0.3,45476,1,0,0,0,984000000,20,100,0,0,0,0,0,0,0,0
1699463201.356908,4,10.0.0.11505110.0.0.5454761,10.0.0.11,5051,10.0.0.5,45476,1,0,8,41,420000000,20,100,0,41,3994,1.0,9.761904761904762e-08,97.41463414634147,9.50952380952381e-06,0
1699463201.356908,4,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,0,8,21,179000000,20,100,0,1174255,62668181918,55916.90476190476,0.006560083798882682,2984199138.952381,350.10157496089386,0
1699463201.356908,4,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,8,1,17000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.356908,4,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,8,1,1000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.356908,4,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,8,11,110000000,20,100,0,891,1347192,81.0,8.1e-06,122472.0,0.0122472,0
1699463201.356908,4,10.0.0.34547610.0.0.1050511,10.0.0.3,45476,10.0.0.10,5051,1,0,8,0,985000000,20,100,0,0,0,0,0,0,0,0
1699463201.356908,4,10.0.0.54547610.0.0.1150511,10.0.0.5,45476,10.0.0.11,5051,1,0,0,41,409000000,20,100,0,40,3920,0.975609756097561,9.779951100244499e-08,95.60975609756098,9.58435207823961e-06,0
1699463201.357652,1,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,21,176000000,20,100,0,381332,25167912,18158.666666666668,0.002166659090909091,1198472.0,0.1429995,0
1699463201.357652,1,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,1,12000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.357652,1,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,0,998000000,20,100,0,0,0,0,0,0,0,0
1699463201.357652,1,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,1,72000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.357652,1,10.0.0.1505010.0.0.3411646,10.0.0.1,5050,10.0.0.3,41164,6,-1,-1,0,976000000,20,100,0,23919,1578654,0,0,0,0,0
1699463201.357652,1,10.0.0.10505010.0.0.3411641,10.0.0.10,5050,10.0.0.3,41164,1,0,0,0,982000000,20,100,0,0,0,0,0,0,0,0
1699463201.357652,1,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,0,0,21,177000000,20,100,0,1174260,62668182248,55917.142857142855,0.006634237288135593,2984199154.6666665,354.05752682485877,0
1699463201.357652,1,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,0,1,13000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.357652,1,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,0,0,999000000,20,100,0,0,0,0,0,0,0,0
1699463201.357652,1,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,0,11,109000000,20,100,0,891,1347192,81.0,8.174311926605505e-06,122472.0,0.012359559633027524,0
1699463201.357652,1,10.0.0.34116410.0.0.150506,10.0.0.3,41164,10.0.0.1,5050,6,0,0,0,981000000,20,100,0,84966,4704651564,0,0,0,0,0
1699463201.357652,1,10.0.0.34116410.0.0.1050501,10.0.0.3,41164,10.0.0.10,5050,1,0,8,0,987000000,20,100,0,0,0,0,0,0,0,0
1699463201.358281,3,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,21,175000000,20,100,0,381332,25167912,18158.666666666668,0.00217904,1198472.0,0.14381664,0
1699463201.358281,3,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,1,10000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.358281,3,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,0,996000000,20,100,0,0,0,0,0,0,0,0
1699463201.358281,3,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,1,64000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.358281,3,10.0.0.10505110.0.0.3454761,10.0.0.10,5051,10.0.0.3,45476,1,0,0,0,984000000,20,100,0,0,0,0,0,0,0,0
1699463201.358281,3,10.0.0.11505110.0.0.5454761,10.0.0.11,5051,10.0.0.5,45476,1,0,8,41,417000000,20,100,0,41,3994,1.0,9.832134292565948e-08,97.41463414634147,9.577937649880096e-06,0
1699463201.358281,3,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,0,8,21,178000000,20,100,0,1174255,62668181918,55916.90476190476,0.006596938202247191,2984199138.952381,352.068437741573,0
1699463201.358281,3,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,8,1,16000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.358281,3,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,8,1,0,20,100,0,0,0,0,0,0,0,0
1699463201.358281,3,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,8,11,110000000,20,100,0,891,1347192,81.0,8.1e-06,122472.0,0.0122472,0
1699463201.358281,3,10.0.0.34547610.0.0.1050511,10.0.0.3,45476,10.0.0.10,5051,1,0,8,0,986000000,20,100,0,0,0,0,0,0,0,0
1699463201.358281,3,10.0.0.54547610.0.0.1150511,10.0.0.5,45476,10.0.0.11,5051,1,0,0,41,411000000,20,100,0,40,3920,0.975609756097561,9.732360097323601e-08,95.60975609756098,9.537712895377129e-06,0
1699463201.358974,5,10.0.0.1505010.0.0.18538306,10.0.0.1,5050,10.0.0.18,53830,6,-1,-1,21,174000000,20,100,0,381332,25167912,18158.666666666668,0.0021915632183908047,1198472.0,0.1446431724137931,0
1699463201.358974,5,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,1,8000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.358974,5,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,0,995000000,20,100,0,0,0,0,0,0,0,0
1699463201.358974,5,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,1,62000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.358974,5,10.0.0.185383010.0.0.150506,10.0.0.18,53830,10.0.0.1,5050,6,-1,-1,21,179000000,20,100,0,1174255,62668181918,55916.90476190476,0.006560083798882682,2984199138.952381,350.10157496089386,0
1699463201.358974,5,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,-1,-1,1,18000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.358974,5,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,-1,-1,1,2000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463201.358974,5,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,-1,-1,11,111000000,20,100,0,891,1347192,81.0,8.027027027027027e-06,122472.0,0.012136864864864864,0
1699463211.364914,5,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,11,14000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.364914,5,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,11,1000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.364914,5,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,11,68000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.364914,5,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,-1,-1,11,24000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.364914,5,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,-1,-1,11,8000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.364914,5,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,-1,-1,21,117000000,20,100,0,891,1347192,42.42857142857143,7.615384615384615e-06,64152.0,0.011514461538461538,0
1699463211.369761,6,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,11,13000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.369761,6,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,11,0,20,100,0,0,0,0,0,0,0,0
1699463211.369761,6,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,11,67000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.369761,6,10.0.0.16505110.0.0.18454761,10.0.0.16,5051,10.0.0.18,45476,1,0,0,31,193000000,20,100,0,30,2940,0.967741935483871,1.5544041450777202e-07,94.83870967741936,1.5233160621761657e-05,0
1699463211.369761,6,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,0,11,26000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.369761,6,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,0,11,9000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.369761,6,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,0,21,117000000,20,100,0,891,1347192,42.42857142857143,7.615384615384615e-06,64152.0,0.011514461538461538,0
1699463211.369761,6,10.0.0.184547610.0.0.1650511,10.0.0.18,45476,10.0.0.16,5051,1,0,8,31,194000000,20,100,0,30,2940,0.967741935483871,1.5463917525773197e-07,94.83870967741936,1.5154639175257733e-05,0
1699463211.379273,2,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,11,22000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.379273,2,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,11,8000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.379273,2,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,11,77000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.379273,2,10.0.0.10505110.0.0.3454761,10.0.0.10,5051,10.0.0.3,45476,1,0,0,10,994000000,20,100,0,10,980,1.0,1.006036217303823e-08,98.0,9.859154929577465e-07,0
1699463211.379273,2,10.0.0.11505110.0.0.5454761,10.0.0.11,5051,10.0.0.5,45476,1,0,8,51,426000000,20,100,0,50,4876,0.9803921568627451,1.1737089201877935e-07,95.6078431372549,1.1446009389671361e-05,0
1699463211.379273,2,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,8,11,25000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.379273,2,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,8,11,10000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.379273,2,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,8,21,120000000,20,100,0,891,1347192,42.42857142857143,7.425e-06,64152.0,0.0112266,0
1699463211.379273,2,10.0.0.34547610.0.0.1050511,10.0.0.3,45476,10.0.0.10,5051,1,0,8,10,997000000,20,100,0,10,980,1.0,1.0030090270812438e-08,98.0,9.82948846539619e-07,0
1699463211.379273,2,10.0.0.54547610.0.0.1150511,10.0.0.5,45476,10.0.0.11,5051,1,0,0,51,424000000,20,100,0,49,4802,0.9607843137254902,1.1556603773584905e-07,94.15686274509804,1.1325471698113208e-05,0
1699463211.381868,4,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,11,20000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.381868,4,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,11,7000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.381868,4,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,11,74000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.381868,4,10.0.0.10505110.0.0.3454761,10.0.0.10,5051,10.0.0.3,45476,1,0,0,10,995000000,20,100,0,10,980,1.0,1.0050251256281407e-08,98.0,9.849246231155778e-07,0
1699463211.381868,4,10.0.0.11505110.0.0.5454761,10.0.0.11,5051,10.0.0.5,45476,1,0,8,51,431000000,20,100,0,50,4876,0.9803921568627451,1.160092807424594e-07,95.6078431372549,1.131322505800464e-05,0
1699463211.381868,4,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,8,11,28000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.381868,4,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,8,11,12000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.381868,4,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,8,21,121000000,20,100,0,891,1347192,42.42857142857143,7.363636363636364e-06,64152.0,0.011133818181818182,0
1699463211.381868,4,10.0.0.34547610.0.0.1050511,10.0.0.3,45476,10.0.0.10,5051,1,0,8,10,996000000,20,100,0,10,980,1.0,1.0040160642570282e-08,98.0,9.839357429718876e-07,0
1699463211.381868,4,10.0.0.54547610.0.0.1150511,10.0.0.5,45476,10.0.0.11,5051,1,0,0,51,420000000,20,100,0,49,4802,0.9607843137254902,1.1666666666666667e-07,94.15686274509804,1.1433333333333333e-05,0
1699463211.383953,3,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,11,22000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.383953,3,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,11,8000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.383953,3,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,11,76000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.383953,3,10.0.0.10505110.0.0.3454761,10.0.0.10,5051,10.0.0.3,45476,1,0,0,10,996000000,20,100,0,10,980,1.0,1.0040160642570282e-08,98.0,9.839357429718876e-07,0
1699463211.383953,3,10.0.0.11505110.0.0.5454761,10.0.0.11,5051,10.0.0.5,45476,1,0,8,51,429000000,20,100,0,50,4876,0.9803921568627451,1.1655011655011655e-07,95.6078431372549,1.1365967365967365e-05,0
1699463211.383953,3,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,8,11,28000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.383953,3,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,8,11,12000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.383953,3,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,8,21,122000000,20,100,0,891,1347192,42.42857142857143,7.30327868852459e-06,64152.0,0.01104255737704918,0
1699463211.383953,3,10.0.0.34547610.0.0.1050511,10.0.0.3,45476,10.0.0.10,5051,1,0,8,10,998000000,20,100,0,10,980,1.0,1.002004008016032e-08,98.0,9.819639278557114e-07,0
1699463211.383953,3,10.0.0.54547610.0.0.1150511,10.0.0.5,45476,10.0.0.11,5051,1,0,0,51,423000000,20,100,0,49,4802,0.9607843137254902,1.1583924349881797e-07,94.15686274509804,1.135224586288416e-05,0
1699463211.385626,1,10.0.0.18010.0.0.18485766,10.0.0.1,80,10.0.0.18,48576,6,-1,-1,11,24000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.385626,1,10.0.0.18010.0.0.18485786,10.0.0.1,80,10.0.0.18,48578,6,-1,-1,11,10000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.385626,1,10.0.0.1505110.0.0.184547617,10.0.0.1,5051,10.0.0.18,45476,17,-1,-1,11,84000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.385626,1,10.0.0.1505010.0.0.3411646,10.0.0.1,5050,10.0.0.3,41164,6,-1,-1,10,988000000,20,100,0,487319,32163054,48731.9,0.0004932378542510122,3216305.4,0.0325536983805668,0
1699463211.385626,1,10.0.0.10505010.0.0.3411641,10.0.0.10,5050,10.0.0.3,41164,1,0,0,10,994000000,20,100,0,10,980,1.0,1.006036217303823e-08,98.0,9.859154929577465e-07,0
1699463211.385626,1,10.0.0.184857610.0.0.1806,10.0.0.18,48576,10.0.0.1,80,6,0,0,11,25000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.385626,1,10.0.0.184857810.0.0.1806,10.0.0.18,48578,10.0.0.1,80,6,0,0,11,11000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1699463211.385626,1,10.0.0.184547610.0.0.1505117,10.0.0.18,45476,10.0.0.1,5051,17,0,0,21,121000000,20,100,0,891,1347192,42.42857142857143,7.363636363636364e-06,64152.0,0.011133818181818182,0
1699463211.385626,1,10.0.0.34116410.0.0.150506,10.0.0.3,41164,10.0.0.1,5050,6,0,0,10,993000000,20,100,0,1736138,96252751380,173613.8,0.0017483766364551864,9625275138.0,96.93127027190333,0
1699463211.385626,1,10.0.0.33529210.0.0.1505117,10.0.0.3,35292,10.0.0.1,5051,17,0,0,0,923000000,20,100,0,45,68040,0,0,0,0,0
1699463211.385626,1,10.0.0.33529210.0.0.1050511,10.0.0.3,35292,10.0.0.10,5051,1,0,8,10,999000000,20,100,0,10,980,1.0,1.001001001001001e-08,98.0,9.809809809809809e-07,0
1699463221.360058,3,10.0.0.1505010.0.0.7339286,10.0.0.1,5050,10.0.0.7,33928,6,-1,-1,0,793000000,20,100,0,24478,1615548,0,0,0,0,0
1699463221.360058,3,10.0.0.10505010.0.0.3339281,10.0.0.10,5050,10.0.0.3,33928,1,0,0,20,990000000,20,100,0,20,1960,1.0,2.02020202020202e-08,98.0,1.9797979797979796e-06,0
1699463221.360058,3,10.0.0.11505010.0.0.5339281,10.0.0.11,5050,10.0.0.5,33928,1,0,8,61,423000000,20,100,0,60,5856,0.9836065573770492,1.4184397163120568e-07,96.0,1.3843971631205673e-05,0
1699463221.360058,3,10.0.0.3505010.0.0.10339281,10.0.0.3,5050,10.0.0.10,33928,1,0,8,20,992000000,20,100,0,20,1960,1.0,2.0161290322580644e-08,98.0,1.9758064516129033e-06,0
1699463221.360058,3,10.0.0.3505010.0.0.7339281,10.0.0.3,5050,10.0.0.7,33928,1,0,0,0,794000000,20,100,0,1,74,0,0,0,0,0
1699463221.360058,3,10.0.0.5505010.0.0.11339281,10.0.0.5,5050,10.0.0.11,33928,1,0,0,61,417000000,20,100,0,59,5782,0.9672131147540983,1.4148681055155877e-07,94.78688524590164,1.3865707434052758e-05,0
1699463221.360058,3,10.0.0.73392810.0.0.150506,10.0.0.7,33928,10.0.0.1,5050,6,0,0,0,798000000,20,100,0,80301,4176019042,0,0,0,0,0
1699463221.360058,3,10.0.0.73392810.0.0.350501,10.0.0.7,33928,10.0.0.3,5050,1,0,8,0,799000000,20,100,0,1,74,0,0,0,0,0
1699463221.363362,2,10.0.0.1505010.0.0.7339286,10.0.0.1,5050,10.0.0.7,33928,6,-1,-1,0,794000000,20,100,0,24478,1615548,0,0,0,0,0
1699463221.363362,2,10.0.0.10505010.0.0.3339281,10.0.0.10,5050,10.0.0.3,33928,1,0,0,20,989000000,20,100,0,20,1960,1.0,2.0222446916076847e-08,98.0,1.981799797775531e-06,0
1699463221.363362,2,10.0.0.11505010.0.0.5339281,10.0.0.11,5050,10.0.0.5,33928,1,0,8,61,421000000,20,100,0,60,5856,0.9836065573770492,1.4251781472684084e-07,96.0,1.3909738717339668e-05,0
1699463221.363362,2,10.0.0.3505010.0.0.10339281,10.0.0.3,5050,10.0.0.10,33928,1,0,8,20,992000000,20,100,0,20,1960,1.0,2.0161290322580644e-08,98.0,1.9758064516129033e-06,0
